id,name,tmz,trt,monoisotopic,cas,subid
CP2292,Triisopropyl Phosphate,208.087,8.719,224.118,513-02-0,2
CP2292,Triisopropyl Phosphate,222.1028,8.719,224.118,513-02-0,3
CP2293,tris(2-Chloroethyl) phosphate (TCEP),283.9551,9.292,283.9539,115-96-8,0
CP2293,tris(2-Chloroethyl) phosphate (TCEP),245.9996,9.292,283.9539,115-96-8,1
CP2293,tris(2-Chloroethyl) phosphate (TCEP),247.9971,9.292,283.9539,115-96-8,2
CP2293,tris(2-Chloroethyl) phosphate (TCEP),249.0003,9.292,283.9539,115-96-8,3
CP2293_2,tris(2-Chloroethyl) phosphate (TCEP),283.9551,10.027,283.9539,115-96-8,0
CP2293_2,tris(2-Chloroethyl) phosphate (TCEP),245.9996,10.027,283.9539,115-96-8,1
CP2293_2,tris(2-Chloroethyl) phosphate (TCEP),247.9971,10.027,283.9539,115-96-8,2
CP2293_2,tris(2-Chloroethyl) phosphate (TCEP),249.0003,10.027,283.9539,115-96-8,3
CP2295,Tris(1-chloro-2-propyl) phosphate,123.995,3.8621,326.0008,13674-84-5,0
CP2295,Tris(1-chloro-2-propyl) phosphate,124.9921,3.8621,326.0008,13674-84-5,1
CP2295,Tris(1-chloro-2-propyl) phosphate,98.9811,3.8621,326.0008,13674-84-5,2
CP2295,Tris(1-chloro-2-propyl) phosphate,125.992,3.8621,326.0008,13674-84-5,3
CP2296,Tri-P-cresyl phosphate,368.1182,16.4743,368.1177,78-32-0,0
CP2296,Tri-P-cresyl phosphate,367.1112,16.4743,368.1177,78-32-0,1
CP2296,Tri-P-cresyl phosphate,165.0701,16.4743,368.1177,78-32-0,2
CP2296,Tri-P-cresyl phosphate,261.0684,16.4743,368.1177,78-32-0,3
CP2297,"Tris(1,3-dichloro-2-propyl)phosphate",98.9843,11.6113,427.884,13674-87-8,0
CP2297,"Tris(1,3-dichloro-2-propyl)phosphate",190.9426,11.6113,427.884,13674-87-8,1
CP2297,"Tris(1,3-dichloro-2-propyl)phosphate",208.9532,11.6113,427.884,13674-87-8,2
CP2297,"Tris(1,3-dichloro-2-propyl)phosphate",96.9841,11.6113,427.884,13674-87-8,3
CP2298,"Bis(2,3-dibromopropyl) hydrogen phosphate",403.7866,16.9753,493.713,5412-25-9,0
CP2298,"Bis(2,3-dibromopropyl) hydrogen phosphate",405.7848,16.9753,493.713,5412-25-9,1
CP2298,"Bis(2,3-dibromopropyl) hydrogen phosphate",401.789,16.9753,493.713,5412-25-9,2
CP2298,"Bis(2,3-dibromopropyl) hydrogen phosphate",407.7823,16.9753,493.713,5412-25-9,3
